dealer;izby;rozloha;resale;cena
Owner;1;550.0261917;Yes;42
Dealer;3;1425.008906;Yes;40
Dealer;3;946.862099;Yes;250
Owner;3;1224.115067;Yes;120
Dealer;3;1449.875725;Yes;140
Dealer;2;1226.012793;Yes;230
Owner;3;3100.28472;Yes;98
Owner;2;1080.351114;Yes;16
Dealer;1;510.0039231;Yes;13
Dealer;1;670.0655499;Yes;46
Dealer;2;1140.114011;Yes;76
Owner;2;1200;Yes;90
Dealer;3;2324.598478;Yes;110
Owner;2;1041.09589;Yes;38
Owner;3;1900.23753;Yes;88
Dealer;1;730.1490721;Yes;24
Owner;2;800;Yes;15
Dealer;3;2011.397922;Yes;120
Dealer;3;903.5178723;No;95.8
Dealer;2;928.3410461;Yes;66.2
Dealer;2;1226.635514;Yes;210
Dealer;2;613.8613861;Yes;31
Dealer;3;1460.09085;Yes;45
Dealer;2;773.6842105;Yes;29.4
Owner;3;1250;Yes;26
Dealer;3;1699.544765;Yes;56
Dealer;3;1893.603547;Yes;89.7
Owner;2;1019.824628;Yes;53.5
Dealer;3;2077.477698;Yes;170
Dealer;3;1877.581675;Yes;150
Owner;2;850.1335924;Yes;35
Dealer;2;1068.577535;Yes;170
Owner;1;449.6325119;Yes;10.4
Owner;3;1474.201474;Yes;60
Owner;2;1250;Yes;30
Dealer;3;2350.176263;Yes;120
Dealer;1;550.0550055;Yes;45
Dealer;2;580.7966076;No;76.7
Dealer;2;1480.129765;Yes;73
Owner;2;975.6097561;Yes;12
Dealer;1;649.9759268;Yes;54
Dealer;3;1170.606665;Yes;41.1
Owner;1;500;Yes;18
Owner;3;1575.230853;Yes;58
Builder;3;1774.622893;No;100
Dealer;5;6640.316206;Yes;840
Dealer;3;1381.014682;Yes;95
Dealer;3;1565.836299;Yes;110
Dealer;3;851.3575702;Yes;18.5
Owner;2;626.8081003;Yes;26
Dealer;3;1220.173536;Yes;45
Owner;3;1100.244499;Yes;27
Dealer;3;1936.108422;Yes;140
Owner;1;825.0355619;Yes;29
Dealer;2;1097.996157;Yes;80
Owner;2;1290.194522;Yes;65
Dealer;3;1714.77565;Yes;60
Owner;3;1100.244499;Yes;45
Dealer;3;1555.002666;Yes;87.5
Builder;3;1049.230769;No;34.1
Dealer;3;1659.407666;Yes;38.1
Dealer;2;1090.512541;Yes;100
Owner;1;650.109569;Yes;17.8
Dealer;2;1167.031364;Yes;160
Dealer;3;1750;Yes;56
Owner;4;2090.106828;Yes;270
Dealer;3;1683.277962;Yes;76
Dealer;4;1767.760468;Yes;800
Dealer;3;1346.194171;Yes;64.2
Owner;1;80;Yes;24
Dealer;3;2200.220022;Yes;140
Dealer;3;2800;Yes;210
Owner;2;430.597771;Yes;17
Dealer;3;1534.285714;Yes;53.7
Owner;2;860.0095557;Yes;18
Dealer;1;630.0204757;Yes;40
Dealer;3;2192.18122;Yes;120
Builder;3;3301.056338;No;75
Dealer;2;1234.300563;Yes;28.5
Owner;4;1440.032915;Yes;70
Dealer;3;1230.171577;Yes;38
Dealer;2;1345.990366;Yes;95
Owner;3;1664.708186;Yes;85
Dealer;2;1091.093631;Yes;86
Dealer;2;857.1428571;Yes;120
Dealer;3;1445.270988;Yes;68
Dealer;2;935.0163628;Yes;140
Dealer;1;450.0070314;Yes;64
Owner;2;449.9775011;Yes;30
Dealer;3;1280.081925;Yes;100
Dealer;2;976.1454457;Yes;160
Dealer;1;537.6845377;Yes;34.6
Dealer;6;6000;Yes;6000
Dealer;3;1877.581675;Yes;150
Owner;2;1170.212766;Yes;33
Dealer;5;4815.022871;Yes;600
Owner;2;711.0127982;Yes;45
Dealer;3;2461.538462;Yes;160
Dealer;2;1190.121988;Yes;80
Dealer;3;1804.511278;Yes;48
Dealer;3;1350.135014;Yes;60
Owner;3;1238.53211;Yes;24.3
Dealer;4;1960.784314;No;100
Dealer;3;1152.941176;Yes;39.2
Owner;2;1155.963303;Yes;63
Owner;3;1400.203666;Yes;55
Dealer;3;1828.822238;Yes;100
Owner;3;1750;Yes;70
Dealer;3;1300;Yes;75.4
Dealer;3;1910.509273;Yes;64.9
Dealer;2;1149.905917;Yes;55
Owner;3;999.8591748;Yes;71
Dealer;3;1850.556439;Yes;58.2
Dealer;2;846.2867012;Yes;24.5
Dealer;3;1272.589218;Yes;83.8
Dealer;3;1464.919044;Yes;76
Owner;3;1549.755302;Yes;95
Dealer;3;1709.741551;Yes;43
Dealer;2;864.0055296;Yes;150
Owner;2;955.4140127;Yes;12
Dealer;3;1700.31881;Yes;80
Builder;1;491.9210054;No;27.4
Dealer;3;1514.004542;Yes;80
Dealer;2;1389.210465;Yes;60
Dealer;2;1150.035386;Yes;65
Dealer;1;599.2127132;Yes;41.1
Owner;3;1370;Yes;68.5
Dealer;4;144868.3942;No;7100
Dealer;3;1267.10593;Yes;75
Dealer;2;1150;No;46
Owner;2;1150.070126;Yes;41
Owner;3;1390.190565;Yes;89
Dealer;2;1476.01476;Yes;68
Owner;3;1719.255663;Yes;85
Owner;2;1137.068431;Yes;55
Owner;3;2200;Yes;110
Dealer;2;1035.196687;Yes;140
Owner;2;1175.141243;Yes;52
Owner;4;2050.580998;Yes;60
Owner;2;882.0935019;Yes;60
Dealer;2;1048.102383;Yes;95
Dealer;3;1600.134748;Yes;95
Dealer;3;2195.095835;Yes;410
Dealer;3;1573.564123;No;100
Dealer;2;1085.77633;Yes;100
Dealer;2;850;Yes;27.2
Owner;2;1100.110011;Yes;40
Dealer;1;659.9229287;Yes;41.1
Dealer;2;1199.82548;Yes;55
Dealer;3;1853.24826;Yes;63.9
Dealer;2;1150;Yes;64.4
Dealer;2;1215.158158;Yes;38.8
Dealer;3;1815.293851;Yes;160
Dealer;3;1500.197394;Yes;38
Dealer;2;1351.019406;Yes;110
Dealer;2;641.5490493;No;110
Owner;2;1200;Yes;36.9
Dealer;2;1244.444444;Yes;19.6
Owner;2;1000;Yes;28
Owner;2;750.1071582;Yes;35
Owner;4;3938.461538;Yes;320
Dealer;3;1748.93617;Yes;82.2
Owner;3;1375.079331;Yes;65
Dealer;3;1510.204082;Yes;62.9
Dealer;3;1058.730159;Yes;66.7
Owner;1;649.9133449;Yes;15
Dealer;3;1888.930865;Yes;150
Dealer;2;929.0802106;Yes;150
Dealer;2;1121.771218;Yes;45.6
Owner;2;940.4444444;Yes;52.9
Owner;4;2210.188971;Yes;200
Dealer;2;939.7247271;Yes;39.6
Dealer;3;1269.681742;Yes;37.9
Dealer;2;1030.004478;Yes;92
Dealer;2;1079.616507;Yes;25.9
Dealer;2;900.0163639;Yes;55
Dealer;3;1450.116009;Yes;150
Dealer;1;874.0564164;Yes;44
Owner;2;1195.002716;Yes;110
Dealer;2;1074.883554;Yes;60
Dealer;2;942.0496717;Yes;33
Dealer;2;593.147135;Yes;20.6
Dealer;3;1750.164078;Yes;160
Owner;3;1030.21978;Yes;30
Owner;2;1060.108131;Yes;100
Dealer;3;1280.133001;Yes;77
Owner;2;1368.106028;Yes;96
Owner;4;1975.1693;Yes;70
Dealer;2;1100.292113;Yes;33.9
Dealer;2;970.3196347;Yes;25.5
Dealer;4;3043.478261;Yes;140
Owner;2;750;Yes;33
Dealer;2;1066.666667;Yes;160
Dealer;1;397.4835573;Yes;13.9
Dealer;2;930.2325581;Yes;36
Dealer;2;1075.006108;Yes;44
Dealer;2;1000;Yes;54
Dealer;2;585.0091408;Yes;32
Dealer;4;2250.027439;No;410
Dealer;3;1846.621768;Yes;170
Dealer;2;930.0162753;Yes;80
Owner;1;475.0271444;Yes;17.5
Dealer;2;1116.04312;Yes;88
Dealer;3;1379.43719;Yes;150
Dealer;3;1680.107527;Yes;50
Owner;2;552.0794994;Yes;30
Dealer;4;5157.894737;Yes;490
Dealer;5;5480.202768;Yes;800
Dealer;2;1202.978056;Yes;30.7
Dealer;4;2699.96625;Yes;240
Dealer;2;950;Yes;95
Dealer;2;1068.03375;Yes;200
Dealer;4;2517.532818;Yes;140
Dealer;1;369.5966576;No;69
Dealer;3;2423.263328;Yes;120
Dealer;4;3157.894737;No;150
Dealer;3;1978.518937;Yes;280
Dealer;3;1021.461998;No;63.3
Owner;1;629.0785696;Yes;24.1
Owner;3;1252.019386;Yes;62
Dealer;2;985.0011193;Yes;44
Dealer;2;947.4017744;Yes;29.9
Owner;2;1250;Yes;55
Dealer;3;1575.345838;Yes;320
Owner;3;1704.918033;Yes;52
Owner;3;1600;Yes;100
Owner;2;1215.201061;Yes;55
Dealer;2;849.7011102;Yes;19.9
Dealer;3;1530.10279;Yes;52.1
Owner;2;1074.91318;Yes;65
Owner;1;719.0106414;Yes;25
Dealer;1;585.3772757;Yes;200
Owner;2;950.1187648;Yes;32
Owner;2;795.0116913;Yes;51
Dealer;3;1550.434002;Yes;51.8
Owner;1;652.173913;Yes;19.8
Dealer;2;1223.309609;Yes;27.5
Dealer;3;1851.50898;Yes;100
Owner;2;1250;Yes;30
Owner;1;525.0525053;Yes;35
Owner;3;1150.054765;Yes;63
Dealer;2;737.2214941;Yes;180
Dealer;3;2677.913905;Yes;400
Owner;1;1000;Yes;13.5
Owner;2;1300.309598;Yes;42
Dealer;3;1976.744186;Yes;170
Owner;3;1638.672675;Yes;80
Dealer;1;653.8704915;Yes;31
Dealer;2;987.1071716;Yes;24.5
Dealer;3;1183.127572;Yes;46
Dealer;3;1480.165779;Yes;100
Dealer;3;1450.116009;Yes;50
Dealer;3;1598.894591;Yes;81
Builder;3;891.1434055;No;130
Dealer;1;714.2857143;Yes;100
Owner;2;1080.043202;Yes;90
Dealer;3;1506.642926;Yes;110
Owner;2;150.0068185;Yes;22
Owner;2;600.0705965;Yes;17
Owner;3;1849.710983;Yes;80
Dealer;2;1000;Yes;160
Dealer;2;1035.062751;Yes;80
Owner;2;1220.198986;Yes;65
Dealer;1;390.0293255;No;39.9
Dealer;1;610.0660905;Yes;24
Dealer;2;1035.001882;Yes;55
Dealer;3;1662.049861;Yes;120
Owner;2;916.2303665;Yes;35
Owner;2;1034.870641;Yes;46
Owner;2;467.9730915;Yes;32
Dealer;3;1000;Yes;25
Dealer;1;630.0114548;Yes;55
Dealer;3;1353.271534;Yes;200
Owner;2;785.1013328;Yes;43
Owner;2;1172.180255;Yes;45
Dealer;3;1550.151976;Yes;51
Dealer;3;1524.348422;Yes;88.9
Dealer;4;2361.739815;Yes;120
Dealer;2;1020.130577;Yes;75
Dealer;3;2087.347463;Yes;130
Dealer;2;1037.790698;Yes;35.7
Dealer;2;1299.234136;Yes;47.5
Dealer;2;675.8713913;Yes;140
Dealer;3;2797.097067;Yes;370
Owner;2;500;Yes;15
Dealer;3;776.5314927;No;180
Dealer;3;2630.949534;Yes;110
Dealer;3;1515.016487;Yes;170
Dealer;2;655.0933508;Yes;20
Owner;2;1343.090033;Yes;72.5
Owner;2;1050.098447;Yes;48
Dealer;2;960.0384015;Yes;160
Owner;2;1008.064516;Yes;50
Builder;4;242500;No;9700
Dealer;4;2650.027705;Yes;1100
Dealer;2;986.8421053;Yes;150
Owner;2;1062.02209;Yes;50
Dealer;3;1890.3199;Yes;45.5
Dealer;3;1385.041551;Yes;110
Owner;3;1862.486419;Yes;120
Dealer;2;1004.722194;Yes;100
Owner;2;849.8583569;Yes;36
Owner;3;1500.375094;Yes;40
Owner;2;1120.186698;Yes;48
Owner;2;775.1937984;Yes;26
Owner;2;900.1956947;Yes;23
Dealer;5;4903.964038;Yes;480
Builder;1;700.1647446;No;17
Dealer;2;953.2888465;Yes;100
Owner;3;1165.311653;Yes;43
Owner;2;754.0444201;Yes;55
Dealer;3;1520.064856;Yes;150
Owner;2;1017.332329;Yes;27
Owner;1;680.0870511;Yes;25
Owner;2;1260.104612;Yes;79.5
Owner;2;1301.115242;Yes;70
Dealer;3;2200.220022;Yes;140
Dealer;2;960.0357223;Yes;86
Owner;3;1180.124224;Yes;57
Owner;3;2150.065818;Yes;98
Dealer;3;1582.078218;Yes;250
Dealer;3;1268.224486;Yes;63.5
Dealer;2;1350.390903;Yes;38
Owner;2;904.159132;Yes;45
Dealer;2;999.1435912;Yes;35
Builder;2;974.48618;No;27.5
Owner;2;1168.571429;Yes;40.9
Owner;2;1000;Yes;35
Dealer;3;1186.131387;Yes;130
Dealer;3;1749.611198;Yes;45
Owner;3;1450.073421;Yes;79
Owner;3;1675.117711;Yes;92.5
Dealer;2;1257.142857;Yes;110
Dealer;2;1180.080245;Yes;150
Owner;3;1850.424056;Yes;72
Dealer;2;976.0742769;Yes;82
Owner;2;1115.401115;Yes;26
Owner;3;1449.695564;Yes;50
Owner;2;600;Yes;45
Dealer;3;1895.229983;Yes;89
Dealer;4;1660.377358;No;220
Dealer;3;1568.545436;Yes;150
Owner;2;744.047619;Yes;50
Dealer;1;618.6204763;Yes;120
Owner;3;1584.367573;Yes;60
Builder;2;1041.837572;No;25.4
Dealer;3;1525.010167;Yes;300
Owner;1;450.0818331;Yes;11
Owner;2;4500;Yes;27
Dealer;3;1800.180018;Yes;100
Dealer;2;569.9608611;Yes;23.3
Dealer;2;121518.9873;No;9600
Owner;3;1100.208147;Yes;37
Dealer;2;1195.054945;Yes;87
Dealer;2;863.1578947;Yes;32.8
Owner;3;1775.0258;Yes;86
Dealer;2;1285.160039;Yes;53
Dealer;2;566.1501788;Yes;19
Owner;2;800;Yes;25
Dealer;2;576.0230409;Yes;48
Dealer;3;2500;Yes;230
Dealer;1;500;Yes;35
Dealer;3;3059.394451;Yes;290
Dealer;2;1100;Yes;38.5
Dealer;2;1195.457262;Yes;100
Dealer;1;665.0199506;Yes;35
Dealer;2;983.4591873;Yes;54.7
Owner;2;899.6851102;Yes;20
Owner;3;1500.288517;Yes;52
Owner;2;1252.824504;Yes;49.9
Owner;3;1300;Yes;65
Dealer;2;619.0034045;Yes;120
Owner;3;1080.172828;Yes;45
Owner;2;596.0982659;Yes;16.5
Dealer;2;975.1176866;Yes;29
Dealer;3;2472.952087;Yes;160
Dealer;4;2115.384615;Yes;110
Dealer;1;613.9534884;Yes;66
Dealer;4;2572.898799;Yes;180
Dealer;1;670.0441249;Yes;41
Owner;2;1050.052503;Yes;60
Dealer;2;1370.431894;Yes;33
Owner;2;1149.053245;Yes;71
Builder;1;421.5229215;No;21.7
Dealer;1;693.1484937;Yes;26
Dealer;1;330.0043422;Yes;76
Dealer;2;1230.996492;Yes;200
Dealer;2;1221.958782;Yes;67
Owner;2;1155.172414;Yes;33.5
Owner;2;1189.908621;Yes;59.9
Dealer;2;1066.098081;Yes;70
Dealer;2;824.5877061;Yes;49.5
Dealer;3;1398.98192;Yes;79.7
Dealer;4;1692.307692;No;220
Dealer;4;3000.063159;Yes;950
Owner;2;970.1629141;Yes;53
Dealer;3;1192.748092;Yes;100
Dealer;4;1656.067833;Yes;250
Owner;2;1007.194245;Yes;28
Dealer;3;1825.922422;Yes;57.9
Dealer;2;736.8110816;Yes;25
Dealer;1;720.0837916;Yes;55
Dealer;2;1171.450088;Yes;140
Dealer;2;600.0303813;Yes;79
Owner;3;1436.130008;Yes;57
Builder;2;892.3076923;No;34.8
Owner;1;635.1132686;Yes;31.4
Dealer;3;1986.049215;Yes;410
Dealer;3;1517.660044;Yes;110
Owner;3;1299.85229;Yes;44
Owner;3;1494.159196;Yes;110
Dealer;2;1110.213969;Yes;55
Owner;2;800;Yes;13
Dealer;3;1550;Yes;46.5
Dealer;3;1115.760112;No;120
Owner;3;1800;Yes;90
Owner;3;1760.120694;Yes;140
Dealer;1;449.4382022;Yes;16
Dealer;3;1979.530123;Yes;85.1
Dealer;2;1100.029334;Yes;75
Owner;2;1112.162802;Yes;70.5
Dealer;3;1393.229167;Yes;42.8
Dealer;2;1431.209603;Yes;62
Dealer;3;1714.032954;Yes;310
Dealer;2;1370.16094;Yes;63
Dealer;4;2333.333333;No;210
Owner;3;1661.979033;Yes;65
Owner;2;1355.052616;Yes;94
Owner;2;799.1475759;Yes;30
Dealer;2;878.6243253;Yes;140
Dealer;1;575.0350631;Yes;82
Owner;1;579.920261;Yes;32
Owner;3;1407.129456;Yes;75
Dealer;2;1115.103457;Yes;90
Dealer;2;1200.201715;Yes;23.8
Owner;3;1248.297776;Yes;110
Owner;2;750;Yes;24
Dealer;2;911.6324298;Yes;150
Dealer;4;2272.440348;Yes;360
Builder;2;1011.71875;No;25.9
Dealer;1;620.0055112;Yes;45
Dealer;3;1793.283339;Yes;110
Dealer;1;685.0488097;Yes;40
Owner;2;1018.038936;Yes;57
Owner;3;1781.825381;Yes;90
Dealer;2;1100.110011;Yes;80
Owner;2;850.19056;Yes;29
Dealer;3;1250;Yes;59
Dealer;2;750;Yes;11.7
Dealer;3;1813.817018;Yes;68
Owner;2;1150.180743;Yes;35
Owner;3;1200.068575;Yes;70
Dealer;2;1280;Yes;48
Builder;1;435.413643;No;30
Dealer;2;991.5518008;No;44.6
Owner;3;1673.398731;Yes;58
Dealer;3;1349.877284;Yes;99
Dealer;1;364.0187672;Yes;45
Builder;1;483.9305504;No;26.2
Dealer;3;1563.779879;Yes;210
Dealer;4;2563.163676;Yes;280
Owner;2;845.1957295;Yes;19
Dealer;2;1071.136549;Yes;65.5
Dealer;3;1500;Yes;54
Dealer;2;1044.088176;Yes;52.1
Dealer;2;1100;Yes;220
Owner;2;950.1689189;Yes;45
Dealer;2;1085.074455;Yes;94
Dealer;3;1750.18423;Yes;95
Dealer;2;1150.047355;Yes;85
Owner;3;1472.885517;Yes;66
Dealer;2;1163.590205;Yes;220
Owner;2;644.9721489;Yes;22
Dealer;2;916.8403107;Yes;48.4
Dealer;2;1188.146491;Yes;170
Owner;2;1281.13879;Yes;90
Dealer;2;855.0330354;Yes;66
Dealer;3;1826.21814;Yes;690
Dealer;3;1574.645538;Yes;94.4
Dealer;3;915.6111705;Yes;180
Dealer;4;1864.035088;Yes;170
Dealer;3;1945.020747;Yes;150
Dealer;2;1157.943492;Yes;100
Owner;1;300;Yes;9
Dealer;4;3085.150144;Yes;300
Dealer;3;1850.294365;Yes;110
Dealer;3;1655.119323;Yes;86
Dealer;3;1430.472389;Yes;43
Owner;2;1150.146382;Yes;55
Owner;3;1400.180668;Yes;93
Builder;2;865.7175837;No;22.5
Owner;2;1030.135301;Yes;33.5
Dealer;4;2000;Yes;350
Dealer;3;1426.013658;Yes;900
Dealer;1;408.997955;Yes;70
Owner;3;1599.01599;Yes;65
Dealer;2;600.117096;Yes;20.5
Owner;3;2032.176122;Yes;72
Dealer;2;925.008259;Yes;140
Owner;2;995.1269556;Yes;38.8
Owner;2;740.0555042;Yes;24
Owner;2;860.0301011;Yes;40
Dealer;2;1082.113304;Yes;51
Owner;2;1039.02439;Yes;42.6
Dealer;3;2173.913043;Yes;100
Dealer;2;1310.200419;Yes;43.8
Owner;3;1365.103003;Yes;55
Dealer;3;139428.5714;No;9760
Dealer;4;1500.890359;No;59
Dealer;3;1629.99185;Yes;140
Dealer;3;1459.703947;Yes;71
Dealer;2;1239.815799;Yes;140
Dealer;2;1105.060858;Yes;69
Dealer;3;1197.952218;Yes;35.1
Owner;2;1049.790042;Yes;35
Owner;2;1190.071404;Yes;35
Dealer;3;1522.224477;Yes;75
Dealer;3;3947.820117;Yes;230
Dealer;2;1122.019635;Yes;120
Owner;3;1575.299307;Yes;75
Dealer;3;1995.114007;Yes;49
Owner;4;1819.284415;Yes;120
Dealer;2;784.0062721;Yes;40
Dealer;3;1410.934744;Yes;120
Dealer;2;750.0986972;Yes;38
Dealer;2;935.1256575;Yes;48
Owner;2;1095.100865;Yes;95
Owner;3;2030.573248;Yes;79.7
Dealer;2;743.0730479;Yes;29.5
Dealer;4;3980.288097;Yes;210
Dealer;3;1916.273585;Yes;130
Dealer;3;1719.931691;Yes;70.5
Owner;3;1920.529801;Yes;290
Dealer;2;915.0915092;Yes;30.5
Dealer;2;1026.023692;Yes;110
Dealer;2;1340.033501;Yes;88
Owner;2;609.9627245;Yes;18
Dealer;3;2194.586686;Yes;120
Dealer;3;1470.768477;Yes;120
Dealer;3;1981.287837;Yes;72
Owner;3;1275.045537;Yes;70
Dealer;3;1649.9835;Yes;150
Dealer;2;1090.884298;Yes;160
Owner;1;1000;Yes;14
Dealer;3;1500.093756;Yes;160
Dealer;3;1476.101218;Yes;63
Dealer;2;1205.844801;Yes;85
Dealer;1;692.8571429;Yes;19.4
Dealer;2;1293.422025;Yes;35
Owner;3;1540;Yes;53.9
Dealer;3;1500;Yes;60
Owner;2;1532.296087;Yes;65
Dealer;3;1869.965478;Yes;65
Dealer;3;2100.375857;Yes;95
Dealer;2;1020.126827;Yes;74
Dealer;3;1369.141654;Yes;78
Dealer;2;1004.155125;Yes;58
Owner;2;850.0188893;Yes;45
Dealer;3;1476.559616;Yes;120
Owner;2;1050.286442;Yes;33
Owner;2;1025.115325;Yes;80
Dealer;1;629.9212598;Yes;44
Dealer;2;860.0552134;Yes;81
Dealer;3;1906.214258;Yes;150
Dealer;2;1438.398999;Yes;230
Owner;1;584.9268841;Yes;26
Dealer;2;997.7979631;Yes;72.5
Builder;4;1195.177718;No;57.5
Dealer;2;915.7368219;Yes;23.8
Owner;2;1216.075931;Yes;82
Owner;2;1100.110011;Yes;40
Builder;2;757.2489815;No;63.2
Dealer;3;1295.955255;Yes;190
Dealer;1;800;Yes;32
Dealer;2;550.012791;Yes;21.5
Owner;2;1200.14771;Yes;65
Dealer;2;983.8998211;Yes;55
Dealer;2;1209.882832;Yes;95
Owner;2;736;Yes;23
Dealer;2;461.4792975;No;36
Dealer;3;1733.795679;Yes;130
Owner;2;850.0772798;Yes;33
Dealer;2;1058.695652;Yes;48.7
Dealer;2;969.6969697;Yes;160
Owner;2;940;Yes;32.9
Dealer;1;570.0101131;Yes;62
Dealer;1;578.3086841;No;30.5
Owner;2;1200;Yes;60
Dealer;1;620.00124;Yes;100
Owner;2;1200.138145;Yes;69.5
Owner;3;1680.310211;Yes;78
Owner;2;925.2405625;Yes;25
Dealer;3;1600;No;160
Owner;3;1350;Yes;54
Dealer;2;1131.150632;Yes;180
Owner;1;570.0234716;Yes;51
Dealer;2;1183.338593;Yes;150
Dealer;4;3622.796583;Yes;670
Dealer;3;3454.060989;Yes;350
Owner;1;407.0131497;Yes;26
Dealer;2;1175.184477;Yes;43
Owner;3;1360.355358;Yes;49
Owner;2;894.4195995;Yes;92
Owner;3;1337.173421;Yes;65
Dealer;2;1032.03324;Yes;77
Dealer;1;587.0307167;Yes;17.2
Owner;3;1590.330789;Yes;75
Builder;4;2183.803458;No;120
Dealer;2;959.6860507;Yes;26.9
Owner;4;1734.513274;Yes;49
Builder;3;680.0162635;No;66.9
Owner;3;1280.081925;Yes;50
Owner;2;1045.031351;Yes;55
Dealer;2;761.0959782;Yes;47.5
Dealer;3;1700.029751;Yes;400
Owner;2;1049.790042;Yes;35
Dealer;4;3650.227125;Yes;450
Dealer;2;747.6869217;No;29.9
Owner;1;824.9852681;Yes;42
Owner;2;1070.110701;Yes;58
Owner;1;492.9807378;Yes;15.1
Dealer;2;760.0102015;Yes;29.8
Dealer;3;1840.025977;Yes;170
Owner;2;859.9738269;Yes;46
Dealer;4;2250.58784;Yes;67
Dealer;2;1536.255633;Yes;75
Dealer;4;1469.032789;No;250
Dealer;3;2053.196454;Yes;220
Dealer;2;1020.040802;Yes;170
Dealer;3;1971.287765;Yes;92
Dealer;3;1420.21721;Yes;51
Owner;2;1060.284762;Yes;35
Dealer;2;1020.408163;Yes;25
Dealer;3;1700;Yes;170
Dealer;1;541.2926391;No;60.3
Dealer;2;1130.247578;Yes;42
Owner;2;925.0243427;Yes;38
Owner;2;900.4237288;Yes;17
Dealer;3;1650.041251;Yes;220
Owner;2;841.1214953;Yes;45
Dealer;2;750;Yes;15
Dealer;3;2619.047619;Yes;110
Dealer;3;2341.920375;Yes;120
Owner;2;750.2420136;Yes;15.5
Dealer;3;1769.62677;Yes;110
Owner;2;463.0299523;Yes;32
Dealer;2;1248.387097;Yes;38.7
Dealer;2;755.0154598;Yes;210
Dealer;4;1099.937146;Yes;70
Dealer;2;1026.079521;Yes;72
Owner;3;6711.409396;Yes;260
Dealer;4;229832.9356;No;9630
Owner;2;979.9118079;Yes;40
Dealer;3;1281.011145;Yes;600
Dealer;2;1324.981932;Yes;110
Dealer;1;648.7695749;Yes;14.5
Dealer;3;1101.055807;Yes;36.5
Owner;2;1100.151745;Yes;58
Dealer;2;1320.132013;Yes;36
Owner;2;1076.275152;Yes;46
Owner;2;823.0452675;Yes;20
Dealer;3;1723.116687;Yes;320
Dealer;3;1420.087787;Yes;55
Dealer;2;1010.010991;Yes;340
Dealer;3;1500;Yes;84
Dealer;3;1787.924632;Yes;130
Owner;3;1400.233372;Yes;72
Dealer;3;1478.725878;Yes;63.6
Dealer;3;1328.150308;Yes;82
Dealer;4;3850.050659;Yes;380
Owner;2;1050.213325;Yes;32
Dealer;2;950.2515372;Yes;34
Dealer;2;966.8562463;No;49.3
Owner;2;1120.056003;Yes;64
Dealer;2;1138.952164;Yes;55
Dealer;2;1030.060963;Yes;49
Owner;2;829.8755187;Yes;28
Builder;3;931.3988895;No;260
Owner;1;450.0450045;Yes;20
Dealer;2;954.2185581;Yes;54.4
Dealer;2;1064.584812;Yes;120
Dealer;2;567.8131084;No;140
Owner;1;635.0757206;Yes;13
Dealer;1;690.0212314;Yes;52
Owner;2;899.9357189;Yes;42
Dealer;4;2866.325024;No;330
Dealer;2;1200.056473;Yes;85
Owner;3;1240.135287;Yes;55
Dealer;2;1100.049502;Yes;200
Dealer;3;1369.25589;No;58.7
Owner;1;561.1455108;Yes;14.5
Dealer;2;475.1722499;No;100
Dealer;2;1040.098536;Yes;76
Dealer;4;2012.072435;Yes;250
Dealer;2;1057.697393;Yes;200
Dealer;3;1845.01845;Yes;230
Owner;3;1380.065717;Yes;63
Dealer;3;1881.04622;Yes;210
Owner;17;11000.34376;Yes;320
Owner;2;1290.322581;Yes;50
Dealer;3;714.8984844;Yes;25
Dealer;2;959.9232061;Yes;40
Dealer;2;1349.948079;Yes;65
Dealer;3;2000;Yes;270
Dealer;3;1563.166122;Yes;110
Dealer;1;600.035823;Yes;33.5
Dealer;2;1286.046512;No;55.3
Dealer;2;1200.14771;Yes;65
Dealer;3;1706.7759;Yes;100
Owner;2;820.0754469;Yes;50
Dealer;2;1130.085384;Yes;45
Owner;3;1600;Yes;80
Dealer;2;1025.145068;Yes;53
Dealer;2;1199.616123;Yes;25
Owner;3;1718.560453;Yes;170
Owner;1;500;Yes;35
Owner;3;1264.222503;Yes;70
Dealer;2;860.0770218;Yes;33.5
Dealer;1;749.9353504;Yes;29
Dealer;4;3301.168106;Yes;65
Owner;2;976.0178472;Yes;70
Dealer;2;1162.718204;Yes;37.3
Owner;2;1000;Yes;18
Owner;2;1210.084034;Yes;72
Dealer;4;4623.513871;Yes;210
Dealer;4;3107.07457;Yes;130
Owner;2;750;Yes;30
Dealer;2;1200.101061;Yes;95
Owner;2;1190.031153;Yes;95.5
Dealer;2;899.58159;Yes;21.5
Dealer;1;535.0242742;Yes;54
Dealer;3;1775.037369;Yes;190
Owner;2;2010.424423;Yes;27
Dealer;2;475.0154226;No;77
Dealer;1;650.0541712;Yes;42
Dealer;2;1163.467132;Yes;140
Dealer;2;689.4252567;Yes;51.7
Dealer;3;2640.105604;Yes;220
Dealer;2;850.8857581;Yes;61
Dealer;3;1650.084931;Yes;68
Dealer;2;1261.487051;Yes;30.2
Dealer;4;2388.888889;No;86
Dealer;2;1230.466347;Yes;100
Dealer;3;1904.952877;Yes;190
Dealer;3;1209.720021;Yes;22.9
Owner;3;1750.087504;Yes;50
Dealer;3;1948.460088;Yes;310
Owner;2;500;Yes;23
Owner;2;1245.18233;Yes;42
Owner;3;1700.294718;Yes;75
Dealer;2;892.7774306;Yes;200
Owner;3;2020.573108;Yes;55
Owner;2;1035.046305;Yes;57
